,artist,genre,genre_id,track_name,lyric
278,Drake,Hip Hop/Rap,18,Too Much,"(Hook: Sampha)
Don't think about it too much, too much, too much, too much
There's no need for us to rush it through
Don't think about it too much, too much, too much, too much
This is more than just a new lust for you

(Verse 1: Drake)
Done sayin' I'm done playin'
Last time was on the outro
Stuck in the house, need to get out mo'
I've been stackin' up like I'm fund-raisin'
Most people in my position get complacent
Wanna come places with star girls, and then end up on them front pages
I'm quiet with it; I just ride with it
Moment I stop havin' fun with it, I'll be done with it
I'm the only one that's puttin' shots up
And like a potluck, you need to come with it
Don't run from it, like H-Town in the summer time, I keep it 100
Met a lot of girls in my times there, word to Paul Wall, not one fronted
I was birthed there in my first year, man I know that place like I come from it
Backstage at Warehouse in '09 like ""Is Bun comin'?
Fuck that, is anyone comin' before I show up there and there's no one there?""
These days, I could probably pack it for like twenty nights if I go in there
Back rub from my main thing, I've been stressed out
Talkin' to her like back then they didn't want me, I'm blessed now
Talkin' to her like this drop, bet a million copies get pressed out
She tell me, ""Take a deep breath, you're too worried about bein' the best out""

(Hook: Sampha)
Don't think about it too much, too much, too much, too much
There's no need for us to rush it through
Don't think about it too much, too much, too much, too much
This is more than just a new lust for you

(Verse 2: Drake)
Uh -
Someone go tell Noel to get the Backwoods
Money got my whole family goin' backwards
No dinners, no holidays, no nothin'
There's issues at hand that we're not discussin'
I did not sign up for this
My uncle used to have all these things on his bucket list
And now he's actin' like ""Oh well, this is life, I guess."" Nah, fuck that shit
Listen man, you can still do what you wanna do, you gotta trust that shit
Heard once that in dire times when you need a sign, that's when they appear
Guess since my text message didn't resonate, I'll just say it here
I hate the fact my mom cooped up in her apartment, tellin' herself
That she's too sick to get dressed up and go do shit, like that's true shit
And all my family from the M-Town that I've been 'round
Started treatin' me like I'm ""him"" now
Like we don't know each other, we ain't grow together, we just friends now
Shit got me feelin' pinned down, pick the pen up and put the pen down
I'm writin' to you from a distance like a pen pal, but we've been down

(Hook: Sampha)
Don't think about it too much, too much, too much, too much
There's no need for us to rush it through
Don't think about it too much, too much, too much, too much
This is more than just a new lust for you

Don't think about it too much, too much, too much, too much
There's no need for us to rush it through
Don't think about it too much, too much, too much, too much
This is more than just a new lust for you

(Outro: Sampha)
Don't feel like, you give up
Your heart's done
Your love's done
Don't give up
Don't fake it
Don't have to..."
279,Drake,Hip Hop/Rap,18,The Resistance,"Yesterday when we were getting high, you were invited
You woulda liked it
Uh uh nah, I know you all too well
I said that we can kiss the past goodbye, but you weren't excited
There's no way to fight it, you can stay but shawty here I go

(Drake - Verse 1)
Should I spend the weekend in Vegas
I'm living inside the moment
Not taking pictures to save it
I mean how could I forget
My memories never faded

I can't relate to these haters
My enemies never made it
I am... still here with who I started with
The game needed life, I put my heart in it
I blew myself up, I'm on some martyr shit
Carried the weight for my city like a cargo ship

Uh, I'm 23 with a money tree
Growing more too, I just planted 100 seeds
It's ironic 'cause my mother was a florist and that's how she met my pops and now my garden is enormous

It's happening Penny Lane, just like you said
I avoided the Coke game and went with Sprite instead, uh ah
That's word to the millions that they putting up
I'm trying to do better than good enough!

What am I afraid of
This is supposed to be what dreams are made of
The people I don't have the time to hang with
Always look at me and say the same shit
(They say)
You promised me you would never change oh, huh huh oh, huh huh, oh
You promised me you would never change oh, huh huh oh, huh huh, oh

(Drake - Verse 2)
Am I wrong for making light of my situation
Clap on, when 40 got some shit for me to snap on
Now that I'm on I don't want to really worry about getting back on
I'm just trying to stay on
Get my fucking buffet on

I heard they just moved my grandmother to a nursing home
And I'll be acting like I don't know how to work a phone
But hit redial you'll see that I just called some chick I met at the mall
That I barely know at all and ...

Plus this women that I mess with unprotected
Text us saying she wish she woulda kept it
The one that I'm laying next to just looked over and read it
Man I couldn't tell you where the fuck my head is

I'm holding on by a thread it's like I'm high right now
The guy right now, and you can tell by looking in my eyes right now
That nothing really comes as a surprise right now
'Cause we just having the time of our lives right now

What am I afraid of
This is supposed to be what dreams are made of
The people I don't have the time to hang with
Always look at me and say the same shit
(They say)
You promised me you would never change oh, huh huh oh, huh huh, oh
You promised me you would never change oh, huh huh oh, huh huh, oh

(Drake - Verse 3)
I live by some advice this girl Lissa told me
The other day Lissa told me that she missed the old me
Which made me question when I went missing
And when I start treating my friends different

Maybe it was the fast pace switch up or the two guns in my face during the stick up
Maybe 'cause a girl I thought I trusted was who set the whole shit up
But a fact I haven't seen 'em since they locked big Rich up
I know, the same time I'm quick to forget

About to roll me a blunt with my list of regrets
Burn it all burn it all, I'm starting it fresh
'Cause half the time I got it right I probably guessed

Did I just trade free time for camera time
Will I blow all of this money baby, Hammer time
Yeah, I just need some closure, ain't no turning back for me
I'm in it till it's over"
280,Drake,Hip Hop/Rap,18,6 Man,"Boomin' out in South Gwinnett like Lou Will
6 man like Lou Will, 2 girls and they get along like I'm...
Like I'm Lou Will, I just got the new deal
I am in the Matrix and I just took the blue pill
No ho shit, no fuckin' ho shit, save that for your shit
I don't need no fuckin' body, I run my own shit
I told yah, thought I told yah, you didn't listen
Fieri, I'm in the kitchen, I'm a magician
I'm on it, I'm like Macgyver, I'm Michael Myers
I kill careers and cut the lights off, this shit is frightenin'
I knew it would end up like this, I'm fuckin' psychic
Young but I'm makin' millions to work the night shift

Work the night shift
Young but I'm makin' millions to work the night shift
Work, work the night shift

Young but I'm gettin' every single motherfuckin' thing I'm owed
You gotta know
I'm here to fuck with niggas souls, my heart is cold
It's prolly 'cause I'm from the snow, with all my woes
I know they wanna see me go, I'm on a roll
I mean I'm back on this again, I'm here again
You know the truth, let's not pretend, I'm not your friend
Not your guy, I'm not your buddy, show no lovin'
I might go DeMarcus Cousins out in public
Man I'm back on this again, I'm here again
I didn't do this fuckin' tape for CNN
I am not tryna win awards, that shit looked forced
It's nothin' like this
Young but I'm makin' millions to work the night shift

Work the night shift
Young but I'm makin' millions to work the night shift
Work, work the night shift

If you were worried about where
I've been or who I saw or
What club I went to with the homies
Baby don't worry, you know that you got me
I'm never worried about where
I'm at or who I saw or
What club I go to with the homies
Baby don't worry, I know that they got me"
281,Drake,Hip Hop/Rap,18,Find Your Love,"I'm more than just an option
Hey, hey, hey
Refused to be forgotten
Hey, hey, hey
I took a chance with my heart
Hey, hey, hey
And I feel it taking over

I better find your lovin'
I better find your heart
I better find your lovin'
I better find your heart

I better find your lovin'
I better find your heart
I bet if I give all my love
Then nothing's gonna tear us apart

I?m more than just a number
Hey, hey, hey
I doubt you?ll find another
Hey, hey, hey
So every single summer
Hey, hey, hey
I'll be the one that you remember

And I better find your lovin'
I better find your heart
I better find your lovin'
I better find your heart

I better find your lovin'
I better find your heart
I bet if I give all my love
Then nothing's gonna tear us apart

It?s more than just a mission
Hey, hey, hey
You hear but you don?t listen
Hey, hey, hey
You better pay attention
Hey, hey, hey
And get what you been missing

I better find your lovin'
I better find your heart
I better find your lovin'
I better find your heart

I better find your lovin'
I better find your heart
I bet if I give all my love
Then nothing's gonna tear us apart

Too many times I?ve been wrong
I guess being right takes too long
I?m done waiting, there's nothing left to do
But give all I have to you and

I better find your lovin'
I better find your heart
I better find your lovin'
I bet if I give all my love
Then nothing's gonna tear us apart

I bet if I give all my love
Then nothing's gonna tear us apart"
282,Drake,Hip Hop/Rap,18,Hype,"Man don't live of a di hype huh?
Real ting ay

Yeah, I pull up in Lexus' like it's '07
I just hit a lick, I got to hit a next one
Last year I know you learned your lesson
I could GPS you if you need addressin'
Boss up, I'm the bigger homie
But I'm one year older than my lil homie
'09 they was biddin' on me
But I'm Young Money, got it written on me
Ok now we got some action
Everything I said, it happened
That boy light as Michael Jackson
But off verses, he been blackin'
Chasin' women a distraction
They wan' be on TV right next to me
You cannot be here right next to me
Don't you see Riri right next to me?
I hate a rapper especially
They feel the same, but they hide it
They just discuss it in private
Don't get along man, we tried it
What's the point in even tryin'?
I hate a goofy especially
They always dyin' to mention me
They gotta die out eventually
I cannot give you the recipe
You know the game is sold separately
Swear I just had an epiphany
It cost me 50 at Tiffany's
Shout out to Tiffany, Stephanie
They used to always come check for me
My enemies wanna be friends with my other enemies
I don't let it get to me

Done
Look what I've done in my life
I had to count it and count it again
To make sure the money was right
They love to talk
Me, I'm just done in the hype
Me, I'm just done in the hype
Me I'm just done, done, done, done, done

I don't take this shit for granted
I do my own propaganda
I feel like Juelz Santana
Leg hangin' out the Phantom
6 cold like Alaska
Views already a classic
Roy outta here like NASA
Bustin' 1's out the plastic
Her gram too poppin' to fuck her
The chain too heavy to tuck it, I'm serious
I feed my family with this
So don't play with my money this summer, I'm serious
I don't run out of material
You shouldn't speak on me, period
You try to give 'em your side of the story
They heard it, but they wasn't hearin' it
They feeling a way and won't hide it
Niggas done being silent
Don't get along man, we tried it
What's the point of even tryin'?
I hate a goofy especially
They always dyin' to mention me
They gotta go, they gotta go
They gonna die out eventually
I cannot give 'em no empathy
I'ma have B's when I'm 70
They cannot fuck with the legacy
I don't know what else is left for me
After this no one a threat to me
My enemies wanna be friends with my other enemies
I don't let it get to me

Done
Look what I've done in my life
I had to count it and count it again
To make sure the money was right
They love to talk
Me, I'm just done in the hype
Me, I'm just done in the hype
Me I'm just done, done, done, done, done"
284,Drake,Hip Hop/Rap,18,Fancy,"Go
Go 'head
Go go go 'head
Go go go go go go 'head
Go go go go go go 'head

Oh you fancy huh
Oh you fancy huh
Oh you fancy huh
Oh you fancy huh

Nail done, hair done, everything done
Nails done, hair done, everything d...
Oh you fancy huh

Oh you fancy huh
You you fancy huh
Oh you fancy huh

Nail done, hair done, everything done
Nails done, hair done, everything d...
Oh you fancy huh

You getting ready so I know we gon' be here a while
In the bathroom flat irons and nail files
Spending hours in salons on your hairstyles
In the mall steady racking up the air miles

Hit the gym step on the scales stare at the number
You say you dropping 10 pounds preparing for summer
And you don't do it for the man, men never notice
You just do it for yourself you're the fucking coldest

Intelligent too, ooh you're my sweetheart
I've always liked my women book and street smart
Long as they got a little class like half days
And the confidence to overlook my past ways

Time heals all, and heels hurt to walk in
But they go with the clutch that you carry your lip gloss in
And look I really think that nobody does it better
I love the way you put it together

Oh you fancy huh
Oh you fancy huh
Oh you fancy huh
Oh you fancy huh

Nail done, hair done, every thing done
Nails done, hair done, everything d...
Oh you fancy huh

Oh you fancy huh
You you fancy huh
Oh you fancy huh

Well aren't you a breath of fresh air
From all these superficial gold digging bitches in here
They get a baller think that they ain't got to pick a career
Guess they plan on sucking somes dicks until some millions appear

Voila! you do it right he might just buy you a car
Unless you play these suckers just like B.o.B play the guitar
Now here you are with your girls having drinks at the bar
I say I'm buying, you declining, I think that's kinda bizarre

Independent with the demeanor of an R&B singer
Naked ring finger (check)
M3 beamer (check)
Champagne range
Triple white Caddy

Closet full of brand new clothes and handbags
Alexander McQueen, Prada, Gucci, Chanel
D&G, BCBG, Versace, Louie and Bebe
Ya don't need it greedy or easy as these other Breezy's
Who fuck for bottles of Riesling or bowls of baked ziti

Oh you fancy huh
Oh you fancy huh
Oh you fancy huh
Oh you fancy huh

Nail done, hair done, every thing done
Nails done, hair done, everything d...
Oh you fancy huh

Oh you fancy huh
You you fancy huh
Oh you fancy huh

Atlanta girls, let me see your hands
Wave 'em at the bitches hating on you with their friends
Girl you got it
Let 'em know everything big
Nails done, hair's done, everything big

And my NY girls let me see your hands
Wave 'em at the bitches hating on you with their friends
Girl you got it
Let 'em know everything big
Nails done, hair's done, everything big

And my L.A. girls
Wave 'em at the bitches hating on you with their friends
Girl you got it
Let 'em know everything big
Nails done, hair's done, everything big

And my TO girls
Wave 'em at the bitches hating on you with their friends
Girl you got it
Let 'em know everything big
Nails done, hair's done, everything big

Say go Cinderella
Go Cinderella
Orgasm blush
Lipstick and conceiler
Devil in a tight dress
Girl you a killer and ain't nobody realer

And ain't nobody realer, go, go, go, go, go
Go, go, go, go, go, go
Showtime
Go, go, go, go, go, go
As we proceed.

Uh, five and a half of 'em boys
Ass is off the hook
Cinderella 'bout to lose the glass off her foot
And when I find it is when I find you
And we can do the things we never got the time to

Better late than never
But never late is better
They tell me time is money, well we'll spend it together
I'm down for whatever

You just lead the way
We go to dinner you don't even look at me to pay
Mature women with more than me were the first to tempt me
And Jason had this girl Tammy with a purple Bentley

How she got it I ain't never get to ask
I just knew that she was fine like a ticket on the dash
Yeah, but shout out to the homeowners

The girls that got diplomas
And enough money to loan us a little something extra
Should we ever need it
If it sounds like you then let me hear you repeat it

Oh you fancy huh
Oh you fancy huh
Oh you fancy huh
Oh you fancy huh

Nail done, hair done, every thing done
Nails done, hair done, everything d...
Oh you fancy huh

Oh you fancy huh
You you fancy huh
Oh you fancy huh"
286,Drake,Hip Hop/Rap,18,Mine,"I've been watching for the signs
Took a trip to clear my mind
Now I'm even more lost
And you're still so fine, oh my oh my
Been having conversations about breakups and separations
I'm not feeling like myself since the baby
Are we gonna even make it? Oh
'Cause if we are, we're taking this a little too far
If we are, we're taking this a little too far
Baby, if we are, we're taking this a little too far
Me being wherever I'm at, worried about wherever you are
We're taking this a little too far

Do you wanna roll with a good girl?
Do it big do it all for a good girl
One time, this is a song for the good girl
Don't sleep when you know you got it good girl
One time, this is a song for the good girl
Wanna roll, wanna roll with a good girl
One time, this is a song for the good girl
And I still keep it hood, still treat you like I should
What's up

On my mind up past my bedtime, no rest at the kingdom
Alone in my place, my heart is away
All that I can think of is, we should get married
We should get married
Let's stop holding back on this and let's get carried away

Stop making a big deal out of the little things
'Cause I got big deals and I got little things
Got everything I'm asking for but you
Stop making a big deal out of the little things, let's get carried away
Come right now, you know where I stay

I just wanna say, you're mine, you're mine
I just wanna say, you're mine, you're mine
Fuck what you heard, you're mine, you're mine
All I'm really asking for is you
You're mine, you're mine
I just wanna say, you're mine, you're mine
Fuck what you heard, you're mine, you're mine
As long as you know who you belong to

Do you wanna roll with a good girl?
Do it big do it all for a good girl
One time, this is a song for the good girl
Don't sleep when you know you got it good girl
One time, this is a song for the good girl
Wanna roll, wanna roll with a good girl
One time, this is a song for the good girl
And I still keep it hood, still treat you like I should
What's up

From 8 until late, I think 'bout you
You're all my nights I don't know what to do
I can't get no rest, can't get no sleep
This whole thing got way too deep and we should

Stop making a big deal out of the little things
'Cause I got big deals and I got little things
I got everything I'm asking for but you
Stop making a big deal out of the little things, let's get carried away
Come right now, you know where I stay

I just wanna say, you're mine, you're mine
I just wanna say, you're mine, you're mine
Fuck what you heard, you're mine, you're mine
All I'm really asking for is you
You're mine, you're mine
I just wanna say, you're mine, you're mine
Fuck what you heard, you're mine, you're mine
As long as you know who you belong to

Do you wanna roll with a good girl?
Do it big do it all for a good girl
One time, this is a song for the good girl
Don't sleep when you know you got it good girl
One time, this is a song for the good girl
Wanna roll, wanna roll with a good girl
One time, this is a song for the good girl
And I still keep it hood, still treat you like I should
What's up

All I'm really asking for is you
Long as you know who you belong to

I gotta pull up on you
You gon' make me have to pull up on you
Don't go ghost on me I'mma go thriller on you I'mma just
I'mma let my hands do the talking when I see you baby girl
I miss feeling on you, I miss everything that's real about you
And that's everything about you that's just how I feel about you
Been about you and I'm still about you but
We ain't finished talking
I told you you don't need to worry about them bitches
All them fives need to listen when the ten is talking
'Cause they don't wanna see you happier than them and girl you swear
They are your friends and there's been a problem
You the one they hate, just come with that
I know you think its funny that your ex is not a running back
But that nigga came running back
And you tell me that you're done with that
And I believe its true, long as you know who you belong to

All I'm really asking for is you"
287,Drake,Hip Hop/Rap,18,Practice,"Cash money shit.
Cash money shit.
I can tell that money's got you working.
We've been talking for so long.

Now we're finally here in person.
I taste pain and regret in your sweat.
You've been waiting for me. Oh, ho.
I can tell that you've been practicing.

I can tell that you've been practicing.
All those other men were practice.
They were practice. Yeah.
For me. For me. For me. For me.

Girl, you look good. Won't you back that ass up.
You're a fine motherfucker. Won't you back that ass up.
Call me 'Big Daddy.' Won't you back that ass up.
Girl, who is you playing with? Back that ass up

You're working with some ass. Yeah. You're bad. Yeah.
Girl, you're working with some ass. Yeah. You're bad. Yeah.
Girl, you're working with some ass. Yeah. You're bad. Yeah.
Make a nigga spend his cash. Yeah. His last. Yeah.

Hoes frown when you pass. Yeah. They're mad. Yeah.
Couple thousands on your bag. Yeah. Fuck yeah.
I'm a big timer nigga. Yeah. Money flipper. Yeah.
Get it understood. Yeah. It's all good. Yeah.

Girl, I know it's real
'Cause I've been around it.
You only want what's real.
You just never found it.

Don't give them no more chances.
Oh, girl, they had their turn.
Everything for a reason.
There's things you had to learn from them.

But when I get you to myself,
You know what's going down. What's going down.
Girl, you look good. Won't you back that ass up.
You're a fine motherfucker. Won't you back that ass up.

Call me 'Big Daddy.' Won't you back that ass up.
Girl, who is you playing with? Back that ass up
You're working with some ass. Yeah. You're bad. Yeah.
Girl, you're working with some ass. Yeah. You're bad. Yeah.

I know he messed up,
But let a real nigga make it right.
Let a real nigga make it right.
You deserve that much.

Let me put something in your life.
Let me put something in your life.
Put something in your life.
You're telling me it's only been

A couple other people that you've been with.
I'm a trust you. I'm a give you the
Benefit of the doubt.
And I'm a love you.

You can even call me 'Daddy.'
Give you someone to look up to.
Where my girls from the 504?
You need to drop it right now.

Need to drop it right now.
All my girls from the 504
Need to drop it right now.
Need to drop it right now.

All my girls from the 504
Need to drop it right now.
Need to drop it right now.
All my girls from the 504

Need to drop it right now.
Need to drop it right now.
After you. Back it up. Then, stop.
After you. Back it up. Then, stop.

Baby girl, after you. Back it up. Then, stop
After you. Back it up. Then, stop.
I can tell that money's got you working.
That your body's so wet.

And we're finally here in person.
I taste pain and regret in your sweat.
You've been waiting for me. Oh, ho.
I can tell that you've been practicing.

I can tell that you've been practicing.
All those other men were practice.
They were practice. Yeah.
For me. For me. For me. For me."
288,Drake,Hip Hop/Rap,18,Connect,"Isn't it amazing how you talk all this shit and we still lack communication
How beautiful our kids will be, girl, I don't need convincing
How every conversation starts with this time will be different
Oh the ideas funny, oh the ideas funny
Oh the idea is so fun every time
At least we try for homerun every time

Swanging, eyes closed just swanging
Same city, same friends if you're looking for me
Same city, same friends if you're looking
I'll be here just swanging
Don't talk to me like I'm famous
And don't assume 'cause I don't expect assumptions babe
I'm just tryna connect with somethin' babe
Swangin'

She just wanna run around the city and make memories
That she can barely remember
And I'd allow her, talk about pussy power
She just wanna run over my feelin's
Like she drinkin' and drivin' in an 18 wheeler
And I'd allow her, talk about pussy power
She used to say ""You can be whoever you want, even yourself""
Yeah, I show up knowin' exactly who I was and never leave as myself
But when it falls apart, I'm always still down
To pick a million tiny little pieces off the ground
Cause you would learn to love people and use things
And not the other way around

Swanging, eyes closed just swanging
Same city, same friends if you're looking for me
Same city, same friends if you're looking
I'll be here just swanging
Don't talk to me like I'm famous
And don't assume 'cause I don't expect assumptions babe
I'm just tryna connect with somethin' babe
Swangin'

I remember when my schedule was as flexible as she is
She call and tell me be here before the sun up
I be dressed before we hung up
I take Eglinton to 401 east
And exit at Markham road and the East end
Where all the pretty girls are sleeping
My license been expired I renew it after the weekend
Fuck I know I said that shit the last 7 weekends
Girl I guess procrastination is my weakness
I hate stoppin' for gas this late
Cause this nigga's creepin' and I like how we're creepin'
Summer is comin' know you could feel it
20 on pump whatever I ain't got enough to fill it
Won't knock on your door
My uncle say, ""You drive my whip like it's yours""
I got the pedal to the floor
I'm on my motherfuckin' way swangin'

Don't fall asleep on me, hang in there
I'll be there just swangin'
I'll be there just swangin'
I treat you good girl like you're famous
I know I'm late it's always the same shit
But don't fall asleep on me, hang in there
I'm on the road right now swangin, girl"
289,Drake,Hip Hop/Rap,18,Views,"Question is will I ever leave you?
The answer is no, no, no, no, no, no
Question is will I ever leave you?
The answer is no, no, no, no, no, no

Yeah, you feel the pressure, man, I know the pressure
And my wifey is a spice like I'm David Beckham
A lot of pent up aggression coming out of my section
OVO on me while y'all niggas was playing dress-up
And I know who gon' take the fall with me
They right here on call with me, they all with me
You could throw curve balls but I got the glove fitted
They been saying it's love, but it isn't love, is it?
Toast to the days when they wasn't out to get me
I worked at Jaydees Connections whenever Jason let me
Ceesay's, I was buying fitteds everyday
Kiddie's Caribana trying not to catch a stray
I dropped out right before I graduate
Six credits left, my mama had her saddest day
""It's only up from here, I promise, you just gotta wait""
And she took my word for it, that's all I had to say
Lately I just feel so out of character
The paranoia can start to turn into arrogance
Thoughts too deep to go work 'em out with a therapist
I get a blank page when I try to draw a comparison
I'm getting straight to the point with it
Need y'all to know that I never needed none of y'all niggas
Fuck being all buddy buddy with the opposition
It's like a front of the plane, nigga, it's all business
But I haven't flown with y'all boys in a minute

Look, they'd rather run up on me than towards them goals
My niggas still hit the club when it's 20 below
Who you think running this show?
You saw it in me at 20 years old
The lingo start to sound like we talking in code
I got a pure soul, I don't do the hate
You don't worry 'bout fitting in when you custom made
Me and Niko used to plot on how to make a change
Now me and Kobe doing shots the night before the game
Still drop 40 with liquor in my system
Numbers going unlisted just to create some distance
I might see you on and off but I'll never switch ya
Niggas quick to double cross like both of us Christian
Lamborghini got me feeling like I'm Christian Bale
And I never bend my morals for the ticket sales
Tipping scales, bars heavy like triple XL
I never tag no one in, I'd rather get you myself
Running through the 6, thumbing through the contracts
I'm possessed, you can see it under the contacts
They think I had the silver spoon but they'll get it soon
I still got something left to prove since you left me room
Paint a plan for the family debt, we in the minus
And like it's going in a trunk, I put it all behind us
Where you tryna go? I got it, I'll take us wherever
I'm a staple in the game, all my papers together
And my life is on display like Truman
They wanna pree the movements, gotta start to make 'em sooner
My exes made some of my favorite music
I dated women from my favorite movies
Karma's such a thing of beauty
I'd share more of my story but you wouldn't believe it
It's far fetched like I threw that shit a hundred meters
I keep it 100 like I'm running a fever
I might take a breather but I won't ever leave you
If I was you, I wouldn't like me either"
290,Drake,Hip Hop/Rap,18,Own It,"Own it
It's yours
It's yours

Yours
You're still the one that I adore
Ain't much out there to have feelings for
Guess who's it is? Guess who's it is?
Guess who's it is? Guess who's it is?
Yours
A few bottles on the table, a few waters
It ain't a secret, baby, everybody saw us
Guess who's it is? Guess who's it is?
Guess who's it is?
It's yours

Next time we fuck, I don't want to fuck, I want to make love
Next time we talk, I don't want to just talk, I want to trust
Next time I stand tall I want to be standing for you
And next time I spend I want it all to be with you
Peaking, I'm peaking, wake up with me this weekend, weekend
Guess who's it is?
Guess who's it is? Guess who's it is?
It's yours

Own it, own it, own it, own it
Own it, own it, own it, own it
Own it, own it, own it, own it
Own it, own it, own it, own it
I said go own that shit
Own that shit, own that shit
Own that shit, go own that shit
Own that shit, own that shit
Own that shit, own that shit
Go own that shit

Own it, own it, own it, own it
Own it, own it, own it, own it
Own it, own it, own it, own it
Own it, own it, own it, own it
I said go own that shit
Own that shit, own that shit
Own that shit, go own that shit
Own that shit, own that shit
Own that shit, own that shit
Go own that shit

Niggas talk more than bitches these days
Just let that shit sink in
Niggas talk more than bitches these days
Who could get the pussy quicker these days
Still straight with the weed and the liquor these days
Cause the new drugs got the kids trippin' these days
Bunch of journalists been searchin' for a story
My ex-girl been searchin' for a ""sorry""
Couple bitches tryin' to have me on the Maury like nigga it's yours
You should be supportin' but where you been at? On tour, gettin' money
Y'all don't even really check for me
You ain't even hit me when that nigga had threats for me
Girl, you don't love me, you just say that shit to get to me
Girl, cause you got the Batphone in my workline
You should call it
When the last time you did something for the first time?
You have done it all, swear to God
Niggas talk more than bitches these days
Got you thinkin' I'm different these days
Broken telephone for every single conversation
By the time it gets to you, shit switches these days
It's yours, it's your, it's yours, it's always gonna be yours

Own it, own it, own it, own it
Own it, own it, own it, own it
Own it, own it, own it, own it
Own it, own it, own it, own it, own it
It's yours, yeah
It's yours, own it
Own It
Own It
Own It
Own It
Baby, own it
It's yours
Own that shit, own that shit
Own that shit"
291,Drake,Hip Hop/Rap,18,Trophies,"Had hit records on my demo
Did y'all boys not get the memo
I do not stay at the Intercontinental
And anything I got is not a rental, I own that mothafucka
Figured out this shit, it's simple
My stock been going up like a crescendo
A bunch of handshakes from the fakes
But nigga I do not want to be friends though
I told y'all mothafuckas, man, this shit is not a love song
This a fuck a stripper on a mink rug song
This a fuck them boys forever, hold a grudge song
Pop some fucking champagne in the tub song, nigga, ""just because"" song

What's the move? Can I tell the truth?
If I was doing this for you then I'd have nothing left to prove
Nah, this for me, though
I'm just trynna stay alive and take care of my people
And they don't have no award for that, trophies, trophies
And they don't have no award for that
Shit don't come with trophies, ain't no envelopes to open
I just do it 'cause I'm 'sposed to, nigga

Bitch I go to Dreams with a suitcase
I got my whole country on a new wave
She like, ""I heard all your niggas stay where you stay""
House so big I haven't seen them boys in two days
Bitch, I use a walkie talkie just to get a beverage
I saw my parents split up right after the wedding
That taught my ass to stay committed, fuck the credit
Bitch check the numbers, I'm the one who really get it
I told y'all mothafuckas, man, this shit is not a love song
This a doing me and only God can judge song
I do not know what the fuck you thought it was song
Pop some fucking champagne in the tub song, nigga, ""just because"" song

What's the move? Can I tell the truth?
If I was doing this for you then I'd have nothing left to prove
Nah, this for me, though
I'm just trynna stay alive and take care of my people
And they don't have no award for that, trophies, trophies
And they don't have no award for that
Shit don't come with trophies, ain't no envelopes to open
I just do it 'cause I'm 'sposed to, nigga"
292,Drake,Hip Hop/Rap,18,You & The 6,"Having conversations with mama, man my life is a mess
Ain't been returning the texts, so she been reading the press
She got Google alerts, them shits go straight to her phone
She worry 'bout me from home, you know she raised me alone
She said ""I heard you back with you know who
I told her ""Girl I'm always back with you know who""
And she like ""Who are we kidding
You're only 27 you just being you
You're your fathers child man thank god you got some me in you""
At least I always, at least I always see it through
At least I'm always being true to what you taught me
Retired teacher but your words still got me evolving
Never get sloppy drunk, but alcohol is problem solving
And look I hate it when you hate on all my girlfriends
And assistants always convinced that there's always someone better
Like that girl from that gym who trains you
I know you wanna arrange it, you told me she's free Thursday
And I'm sure that she's a angel but she don't want this life
The timing ain't right
Maybe one day but even one day with us is a time of a life
We do things that people pay to document
You got the sweetest heart but I'm not here to give out compliments, or boost nobody confidence momma
I got no friends in this momma
I don't pretend with this momma
I'on joke with this momma
I pull the knife out my back and cut they throat with it momma
I'm ""Game of Thrones"" with it momma
I'm "" Home Alone"" with it momma
I'm t-
I really hate using this tone with you momma
I really hate getting aggressive on this phone with you momma
I really hate wasting your time to check a clone or two momma
It's just they cloning me momma
Them niggas wannabes momma
It's like - I'm the one they wanna be momma
I just- I- I can't be out here being vulnerable momma
I mean I kill 'em every time they do a song with me momma
I sing a hook they sing along with me momma
What more they want from me momma?
Yeah, this is a crazy life
But you and the six raised me right
""Don't ever take advice,"" that was great advice
You and the six raised me right, that shit saved my life

Having conversations with momma, we start talkin' bout dad
You know he dropping a single, he saying this is his window
That nigga still wearing linen, that nigga still in the club
Call him after we get off the phone and show him some love
That nigga Memphis for real, girl he love you to death
He made mistakes throughout his life that he still doesn't accept
But he just want our forgiveness, and fuck it look how we living
I'm content with this story, who are we not to forgive him?
At least I been to a prison, at least I know what it's like
I used to rap on the phone, one of his friends doing life
And now I got me a Grammy, that could be part of the reason
Let's just call this shit even, we got some things to believe in
Do you remember back to Weston Road, Scarlett Road?
Hangin' with Aaron Bell and Reny shit could've gone south for me he looked out for me ma
He never let me do drugs
He let me shoot a gun one summer but out there everyone does
He made me listen to his music, old music, soul music
Shit that can only be created if you go through it
I used to get teased for being black, and now I'm here and I'm not black enough
'Cause I'm not acting tough or making stories up bout where I'm actually from
But I just roll with it momma, rolling stone with it momma
Gotta be careful around rolling stones or anyone that's tryna throw stones at me momma
I'm not condoning it momma
They will not tear nothing down I built this home for you momma
Know I don't call enough momma
I just been working with so little time for personal momma
Hard labor let me pay the price
You and the six raised me right that shit saved my life"
