,artist,genre,genre_id,track_name,lyric
457,Imagine Dragons,Alternative,20,Every Night,"I'm coming home to you
Every night every night every night every night

I'm the colorless sunrise
That's never good enough
I'm the wind that's in your head
It ruffles you up
You could find the reason
You could let me know
I won't blame you
I'll just turn and go

I'm coming home to you
Every night every night every night every night
Coming home to you
Every night every night every night every night

My mind is made up
Nothing can change that
I'm coming home to you
Every night every night every night every night

Searching to find myself
And all I find is you
I could hardly stand myself
So what am I to you?
You could find a reason
You could let me know
I won't blame you
I just didn't go

I'm coming home to you
Every night every night every night every night
Coming home to you
Every night every night every night every night

My mind is made up
Nothing can change that
I'm coming home to you
Every night every night every night every night

No matter, no matter
No matter what we're facing
It don't matter, it don't matter
'Cause the reason that I'm here
Is the same through all these years
Not changing, not changing anything at all

I'm coming home to you (I'm coming home)
Every night every night every night every night
Coming home to you (I'm coming home)
Every night every night every night every night

My mind is made up
Nothing can change that
I'm coming home to you (I'm coming home)
Every night every night every night every night"
459,Imagine Dragons,Alternative,20,America,"Is this just an illusion
That I made inside my head to get me by?
20 years in debt
20 years in the government
20 years can never get me by

Then I feel you close
Feel you close like you wanted me to
Feel you close like you wanted me to
Believe in you

Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on
Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on

From farmers in the fields
To the tallest of the towers that fall and rise
1-7-7-6
The names upon the list
For all the ones that gave until they died
Don't you hold back
I can see in your mind, and your mind will set you free

And I feel you close
Feel you close like you wanted me to
Feel you close like you wanted me to
Believe in you

Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on
Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on

Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on
Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on"
460,Imagine Dragons,Alternative,20,The Fall,"Maybe I'm broken, maybe I'm wrong
I could've spoken sooner than I should've
Only the good die old
That's what they told me, but I don't know

Maybe I'm breaking up with myself
Maybe I'm thinking I should just keep to
The things that I've been told
Wait for the colors to turn to gold

Do you know?
Do you know?
(You're all I know, you're all I know)
Everything keeps crashing down
(You're all I know, you're all I know)

I'm ready for the fall
I'm ready for everything
That I believed in to drift away
I'm ready for the leaves
Ready for the colors to burn to gold and crumble away

Maybe I'm destined to be distraught
Always a reason, breaking me down to my
Knees in the dead of night
I keep on praying to see the light

Maybe I'm breaking up with myself
Maybe I'm thinking I should just keep to
The things that I've been told
Wait for the colors to turn to gold

Do you know?
Do you know?
(You're all I know, you're all I know)
Everything keeps crashing down
(You're all I know, you're all I know)

Do you know?
Do you know?
(You're all I know, you're all I know)
Everything keeps crashing down
(You're all I know, you're all I know)

I'm ready for the fall
I'm ready for everything
That I believed in to drift away
I'm ready for the leaves
Ready for the colors to burn to gold and crumble away

You were the one, you were the one
You were the one who helped me see
You were the one, you were the one
Oh, you gave it all to me

You were the one, you were the one
You were the one who helped me see
You were the one, you were the one
Oh, you gave it all to me

You were the one, you were the one
You were the one who helped me see
You were the one, you were the one
Oh, you gave it all to me

You were the one, you were the one
You were the one who helped me see
You were the one, you were the one
Oh, you gave it all to me

You were the one, you were the one
You were the one who helped me see
You were the one, you were the one
Oh, you gave it all to me

You were the one, you were the one
You were the one who helped me see
You were the one, you were the one
Oh, you gave it all to me

I'm ready for the fall
I'm ready for the leaves
Ready for the colors to burn to gold and crumble away"
461,Imagine Dragons,Alternative,20,Working Man,"Shake it, shake it
And we're moving again
Been a long time coming for the working man
So shake it, shake it
And we're moving again
When the money is high, we can start to spend
(x2)

Every little bit goes a little of a long way
Life gets hard and I'm headed for the highway home, home
Caught up in the middle of a headache and a heartbreak
Just when I thought I was clear of the mistakes,
No, no oh oh

So tell me, tell me, tell me
What am I to do
I think that this life is darker than the view
So help me, help me, help me
Be a little more like you
When everything is falling
I'm gonna do the things you do

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend
(x2)
Shake it

Everything is serious and everything is fatal
That's what they tell you
And that's how they make you know, know
I'm tired of the books and I'm tired of the tables
Everything is made with the same old labels
No, no oh oh

So tell me, tell me, tell me
What am I to do
I think that this life is darker than the view
So help me, help me, help me
Be a little more like you
When everything is falling
I'm gonna do the things you do

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend
(x2)
Shake it

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend
(x4)
Shake it"
462,Imagine Dragons,Alternative,20,Selene,"To the top of all the world
To the tasteless underworld
To the center of your heart, oh Cleopatra is the only one you loved
To the demonstrated smile
To the lonely love child
Destination desolation, tell me when you reach the brink of life
Just a picture on your wall
That's nice, what a metaphoric fall
Typically, I was a validation on your sleeve
Oh what an indication
To the center of the pain
Through your tattered window pane
To the middle of your heart

Resolutions and lovers in the kitchen
Love is clueless and destiny is wishing
This is my heart, it's on the line, Selene

This is not what I expect, this is not what I expect
I can see it in your tears and now they're crowning me the Caesar
Typically, I was a validation on your sleeve
Oh what an indication
To the center of the pain
Through your tattered window pane
To the middle of your heart

Resolutions and lovers in the kitchen
Love is clueless and destiny is wishing
This is my heart, it's on the line, Selene

Resolutions and lovers in the kitchen
Love is clueless and destiny is wishing
This is my heart, it's on the line, Selene"
463,Imagine Dragons,Alternative,20,Smoke and Mirrors,"This is my word
This is my way
Show me a sign
Sweep me away

This is my word,
Heartbreaker, gatekeeper
I'm feeling far away, I'm feeling right there

Deep in my heart, deep in my mind
Take me away, take me away
This is my word
Dream maker, life taker
Open up my mind

All I believe
Is it a dream
That comes crashing down on me
All that I hope
Is it just smoke and mirrors
I want to believe oh oh oh oh oh oh oh
But all that I hope
Is it just smoke and mirrors

All that I've known
Buildings of stone
Fall to the ground
Without a sound
This is my word
Heart breaker, gatekeeper
I'm feeling far away, I'm feeling right there

I'm starting to cave
I'm losing my flame
I wanted your truth
But I wanted the pain
To disappear
Dream maker, life taker
Open up my mind

All I believe
Is it a dream
That comes crashing down on me
All that I hope
Is it just smoke and mirrors
I want to believe oh oh oh oh oh oh oh
But all that I hope
Is it just smoke and mirrors

Believe
I want to believe...

All I believe
Is it a dream
That comes crashing down on me
All that I hope
Is it just smoke and mirrors
I want to believe oh oh oh oh oh oh oh
But all that I hope
Is it just smoke and mirrors"
464,Imagine Dragons,Alternative,20,Who We Are,"Up in the morning, up in the evening
Picking down blocks with the birds come out to eat, oh, to eat
Up in the mountain, down in the king's den
Pushing these blocks in the heat of the afternoon, oh, afternoon

We were never welcome here
We were never welcome here at all, no

It's who we are, doesn't matter if we've gone too far
Doesn't matter if it's all okay, doesn't matter if it's night or day
So won't you save us from what we are?
Don't look clear 'cause it's all up hill from here, oh

Up in the attic, down in the cellar
Lost in the static, coming back for more, oh, for more
Out with the reason, in with the season
Taking down names in my book of jealousy, jealousy

We were never welcome here
We were never welcome here at all, no

It's who we are, doesn't matter if we've gone too far
Doesn't matter if it's all okay, doesn't matter if it's night or day
Because it's who we are, doesn't matter if we've gone too far
Doesn't matter if it's all okay, doesn't matter if it's night or day
So won't you save us from what we are?
Don't look clear 'cause it's all up hill from here, oh

They say we're crazy, they say we're crazy
They say we're crazy, they say we're crazy
They say we're crazy, they say we're crazy
They say we're crazy, they say we're crazy

It's who we are, doesn't matter if we've gone too far
Doesn't matter if it's all okay, doesn't matter if it's night or day
Because it's who we are, doesn't matter if we've gone too far
Doesn't matter if it's all okay, doesn't matter if it's night or day
So won't you save us from what we are?
Don't look clear 'cause it's all up hill from here

They say we're crazy, they say we're (Oh) crazy"
465,Imagine Dragons,Alternative,20,The River,"In the latest midnight hour
When the world has gone to sleep
You gotta get up
When doubts begin to rise
And the world is at your feet
You gotta get up

Reach, It's not as bad as it seems
I cleanse in the river for somebody else,
For anyone but myself

I'm not a selfless man
I'm not a man of wealth
If I had all the world,
Probably give it to myself
But the trees begin to walk
And the ground begins to talk
And myself

Reach, It's not as bad as it seems
I cleanse in the river for somebody else,
For anyone but myself

Hold my place
Don't you give up on me
Hold on... Hold on

Reach, It's not as bad as it seems
I cleanse in the river for somebody else,
For anyone but myself

Reach, It's not as bad as it seems
I cleanse in the river for somebody else,
For anyone but myself"
466,Imagine Dragons,Alternative,20,Cover Up,"There's lights that line these halls
That beckon us to stay
A glimmer in the distance
That gathers all the stray
And when I need it most
It breaks into a song
That runs through all my veins
And helps me to hold on

It was a long night
We ran along into the spotlight
You sang a song that made the children cry
And all the people knew my name
It was a bright light
These lands combine into a great big mass
We sang along to the very last
Oh, the jury stole my fame
And then we grabbed the sun
And it shined into these eyes
Believe me

Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight
I feel it
Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight

Oh, you look so alive
Did you think that we'd cry tonight?
Oh, did you think we'd cry?
Oh, can you feel my heart?
I think I feel it, too
Did you think that we'd die tonight?
Oh, did you think we'd die?

And then we grabbed the sun
And it shined into these eyes
Believe me

Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight
I feel it
Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight

Take my love, take it to the valley where the golden dove
Flies it to the places where the silence screams
Fills it with the noises of our cluttered dreams

Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight
I feel it
Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight"
467,Imagine Dragons,Alternative,20,My Fault,"I took a walk on a Saturday night
Fog in the air
Just to make my mind seem clear
Where do I go from here?
I see my breath pushing steam through the air
Shaking hands run through my hair
My fears, where do I go from here?

Is it my fault, is it my fault?
We've been missing each other
We've been missing each other
My fault, is it my fault?
We've been missing each other
We've been missing each other

Walking down to the water's edge
Asking why I'm here instead of home
Now I stand alone
I stop to stare at the ocean side
I'm breathing in just to feel it's side
With his
Like you were here with me

Is it my fault, is it my fault?
We've been missing each other
We've been missing each other
My fault, is it my fault?
We've been missing each other
We've been missing each other

Oh, it's on the warmest night
It's in the brightest light
It's when the world is moving
Oh, it's in the faintest cry
It's in the lover's eye
Is when I need you most
And don't you know?

Is it my fault, is it my fault?
We've been missing each other
We've been missing each other
My fault, is it my fault?
We've been missing each other
We've been missing each other

Is it my fault, is it my fault?
We've been missing each other
We've been missing each other
My fault, is it my fault?
We've been missing each other
We've been missing each other"
469,Imagine Dragons,Alternative,20,Release,"Twenty miles from anyone
Set my sights on the setting sun
Heaven talks but not to me
'Cause heaven knows that nothing good comes free
Desolation tragedy
Is there nothing good in me
I've let me down, down, down, down

Petty lies to everyone
In the hopes that I could be someone
Heaven talks but not to me
And now I wonder if it's meant to be
Desolation tragedy
Is there nothing good in me
I've let me down, down, down, down

But I'll take your word
'Cause after all you've never lied
Oh not at all
But look at me
Oh what a mess
I get caught up in the things that matter the least
Oh let me have release
I've let me down, down, down, down"
470,Imagine Dragons,Alternative,20,"Levitate (From ""Passengers"")","There's so much on my mind
I don't know where to start
There's that light in your eye filling up the dark
Though, I lost myself
I know it's not the end
You're my shooting star
You make my heart ascend

La, la, la, la, la, la, la, la, la, la, la
La, la, la, la, la, la, la, la, la, la, la
Just levitate, just levitate
La, la, la, la, la, la, la, la, la, la, la
La, la, la, la, la, la
Just levitate, just levitate

I know that we're far from where we need to be
But the world wasn't made in just one day
Though our journey's long, I know our love is strong
You're my shooting star
We're flying high above

La, la, la, la, la, la, la, la, la, la, la
La, la, la, la, la, la, la, la, la, la, la
Just levitate, just levitate
La, la, la, la, la, la, la, la, la, la, la
La, la, la, la, la, la, la, la, la, la, la
Just levitate, just levitate
La, la, la, la, la, la, la, la, la, la, la
La, la, la, la, la, la, la, la, la, la, la
Just levitate, just levitate
La, la, la, la, la, la, la, la, la, la, la
La, la, la, la, la, la
Just levitate, just levitate

When I'm stuck in the middle of hell and faith
And I don't know where to turn
To bend my mind as the silver gate
You lead me on my way

La, la, la, la, la, la, la, la, la, la, la
La, la, la, la, la, la, la, la, la, la, la
Just levitate, just levitate
La, la, la, la, la, la, la, la, la, la, la
La, la, la, la, la, la, la, la, la, la, la
Just levitate, just levitate
La, la, la, la, la, la, la, la, la, la, la
La, la, la, la, la, la, la, la, la, la, la
Just levitate, just levitate
La, la, la, la, la, la, la, la, la, la, la
La, la, la, la, la, la, la, la, la, la, la
Just levitate, just levitate

Just levitate, just levitate
Just levitate, just levitate"
471,Imagine Dragons,Alternative,20,Hear Me,"Try...
Try to hear my voice
You can leave, now it's your choice

Maybe if I fall asleep, I won't breathe right
Maybe if I leave tonight, I won't come back

I said it before, I won't say it again
Love is a game to you, let's not pretend
Maybe if I fall asleep, I won't breathe right

Can nobody hear me?
I've got a lot that's on my mind
I cannot breathe
Can you hear it, too?

You kiss and you kiss
And you love and you love
You've got a history list and the rest is above
And if you won, you can't relate to me
From the floor to the floor
And the sky to the sky
You've got to love and adore and the rest is a lie
And if you won, then you can't relate to me

I said it before, I won't say it again
Love is a game to you, let's not pretend
Maybe if I fall asleep, I won't breathe right, right, right

Can nobody hear me?
I've got a lot that's on my mind
I cannot breathe
Can you hear it, too?

Leave your shoes at the door, baby
I am all you adore, lady
Come with me and we will run away

Can nobody hear me?
I've got a lot that's on my mind
I cannot breathe
Can you hear it, too?
Can nobody hear me?
I've got a lot that's on my mind
I cannot breathe
Can you hear it, too?"
472,Imagine Dragons,Alternative,20,Tokyo,"Baby's got a lot of baggage
It don't seem to matter, it don't seem to matter
Bough a ticket to the mid-west, just for business
But dismissed it from the interest
It was a risk just for a mistress who was a hostess on the west-coast
Don't you see it in my eyes tonight-iiii-iiiight
Baby's got a lot of baggage

Where do I have to go,
To find a honey with a little soul?
Tokyo, Tokyo - Turn off the lights and let it go
Oh it's nice to meet you 
Kimi Tanoshimu
Tokyo, Tokyo - Pay in the palms of the rock'n'roll

Get that dynamite
Chicka-Boom on the down tonight
I never seem to get it right
But you can show me so politely
Now don't you see it in my eyes tonight-iiii-iiiight
Get that dynamite

Where do I have to go,
To find a honey with a little soul?
Tokyo, Tokyo - Turn off the lights and let it go
Oh it's nice to meet you 
Kimi Tanoshimu
Tokyo, Tokyo - Pay in the palms of the rock'n'roll

Hey! I come back to where you are
Hey! I come back to where you are
Get that Dynamite

Where do I have to go,
To find a honey with a little soul?
Tokyo, Tokyo - Turn off the lights and let it go
Oh it's nice to meet you 
Kimi Tanoshimu
Tokyo, Tokyo - Pay in the palms of the rock'n'roll

Where do I have to go,
To find a honey with a little soul?
Tokyo, Tokyo - Turn off the lights and let it go
Oh it's nice to meet you 
Kimi Tanoshimu
Tokyo, Tokyo - Pay in the palms of the rock'n'roll

Hey! I come back to where you are 
Hey! I come back to where you are

Tokyo
Tokyo
Tokyo!"
474,Imagine Dragons,Alternative,20,Shots (Carbon Airways Remix),"I'm sorry for everything
Oh everything I've done

Am I out of touch?
Am I out of my place?
When I keep saying that I'm looking for an empty space
Oh I'm wishing you're here
But I'm wishing you're gone
I can't have you and I'm only gonna do you wrong

Oh I'm going to mess this up
Oh this is just my luck
Over and over and over again

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved

Am I out of luck?
Am I waiting to break?
When I keep saying that I'm looking for a
Way to escape
Oh I'm wishing I had what I'd taken for granted
I can't help you when I'm only gonna do
You wrong

Oh I'm going to mess this up
Oh this is just my luck
Over and over and over again

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved

In the meantime can we let it go
At the roadside that
We used to know
We can let this drift away
Oh we let this drift away
At the bayside
Where you used to show
In the moonlight
Where we let it go
We can let this drift away
Oh we let this drift away

And there's always time to change your mind
Oh there's always time to change your mind
Oh love, can you hear me
Oh let it drift away

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved
(Let me make it up you, let me make it up you)

In the meantime can we let it go
At the roadside that
We used to know
We can let this drift away
Oh we let this drift away
At the bayside
Where you used to show
In the moonlight
Where we let it go
We can let this drift away
Oh we let this drift away
(Let me make it up you)

And there's always time to change your mind
Oh there's always time to change your mind
Oh love, can you hear me
Oh let it drift away"
476,Imagine Dragons,Alternative,20,Shots (The Young Professionals Remix),"I'm sorry for everything
Oh everything I've done

Am I out of touch?
Am I out of my place?
When I keep saying that I'm looking for an empty space
Oh I'm wishing you're here
But I'm wishing you're gone
I can't have you and I'm only gonna do you wrong

Oh I'm going to mess this up
Oh this is just my luck
Over and over and over again

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved

Am I out of luck?
Am I waiting to break?
When I keep saying that I'm looking for a
Way to escape
Oh I'm wishing I had what I'd taken for granted
I can't help you when I'm only gonna do
You wrong

Oh I'm going to mess this up
Oh this is just my luck
Over and over and over again

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved

In the meantime can we let it go
At the roadside that
We used to know
We can let this drift away
Oh we let this drift away
At the bayside
Where you used to show
In the moonlight
Where we let it go
We can let this drift away
Oh we let this drift away

And there's always time to change your mind
Oh there's always time to change your mind
Oh love, can you hear me
Oh let it drift away

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved
(Let me make it up you, let me make it up you)

In the meantime can we let it go
At the roadside that
We used to know
We can let this drift away
Oh we let this drift away
At the bayside
Where you used to show
In the moonlight
Where we let it go
We can let this drift away
Oh we let this drift away
(Let me make it up you)

And there's always time to change your mind
Oh there's always time to change your mind
Oh love, can you hear me
Oh let it drift away"
478,Imagine Dragons,Alternative,20,Shots (The Funk Hunters Remix),"I'm sorry for everything
Oh everything I've done

Am I out of touch?
Am I out of my place?
When I keep saying that I'm looking for an empty space
Oh I'm wishing you're here
But I'm wishing you're gone
I can't have you and I'm only gonna do you wrong

Oh I'm going to mess this up
Oh this is just my luck
Over and over and over again

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved

Am I out of luck?
Am I waiting to break?
When I keep saying that I'm looking for a
Way to escape
Oh I'm wishing I had what I'd taken for granted
I can't help you when I'm only gonna do
You wrong

Oh I'm going to mess this up
Oh this is just my luck
Over and over and over again

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved

In the meantime can we let it go
At the roadside that
We used to know
We can let this drift away
Oh we let this drift away
At the bayside
Where you used to show
In the moonlight
Where we let it go
We can let this drift away
Oh we let this drift away

And there's always time to change your mind
Oh there's always time to change your mind
Oh love, can you hear me
Oh let it drift away

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved
(Let me make it up you, let me make it up you)

In the meantime can we let it go
At the roadside that
We used to know
We can let this drift away
Oh we let this drift away
At the bayside
Where you used to show
In the moonlight
Where we let it go
We can let this drift away
Oh we let this drift away
(Let me make it up you)

And there's always time to change your mind
Oh there's always time to change your mind
Oh love, can you hear me
Oh let it drift away"
479,Imagine Dragons,Alternative,20,Shots (Broiler Extended Club Remix),"I'm sorry for everything
Oh everything I've done

Am I out of touch?
Am I out of my place?
When I keep saying that I'm looking for an empty space
Oh I'm wishing you're here
But I'm wishing you're gone
I can't have you and I'm only gonna do you wrong

Oh I'm going to mess this up
Oh this is just my luck
Over and over and over again

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved

Am I out of luck?
Am I waiting to break?
When I keep saying that I'm looking for a
Way to escape
Oh I'm wishing I had what I'd taken for granted
I can't help you when I'm only gonna do
You wrong

Oh I'm going to mess this up
Oh this is just my luck
Over and over and over again

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved

In the meantime can we let it go
At the roadside that
We used to know
We can let this drift away
Oh we let this drift away
At the bayside
Where you used to show
In the moonlight
Where we let it go
We can let this drift away
Oh we let this drift away

And there's always time to change your mind
Oh there's always time to change your mind
Oh love, can you hear me
Oh let it drift away

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved
(Let me make it up you, let me make it up you)

In the meantime can we let it go
At the roadside that
We used to know
We can let this drift away
Oh we let this drift away
At the bayside
Where you used to show
In the moonlight
Where we let it go
We can let this drift away
Oh we let this drift away
(Let me make it up you)

And there's always time to change your mind
Oh there's always time to change your mind
Oh love, can you hear me
Oh let it drift away"
481,Imagine Dragons,Alternative,20,I Bet My Life (Imagine Dragons Remix),"I know I took the path that you would never want for me
I know I let you down, didn't I?
So many sleepless nights where you were waiting up on me
Well, I'm just a slave unto the night

Now remember when I told you that's the last you'll see of me?
Remember when I broke you down to tears? (Oh yeah)
I know I took the path that you would never want for me
I gave you hell through all the years

So I, I bet my life
I bet my life
I bet my life on you, ooh, ooh
I, I bet my life, I bet my life
I bet my life on you, ooh, ooh

I've been around the world and never in my wildest dreams
Would I come running home to you
I've told a million lies but now I tell a single truth
There's you in everything I do (Oh, oh yeah)

Now remember when I told you that's the last you'll see of me?
Remember when I broke you down to tears? (Whoa whoa ooh)
I know I took the path that you would never want for me
I gave you hell through all the years

So I, I bet my life
I bet my life
I bet my life on you, ooh, ooh
I, I bet my life, I bet my life
I bet my life on you, ooh, ooh

Don't tell me that I'm wrong
I've walked that road before and left you on your own
And please believe them when they say
That it's left for yesterday and the records that I play
Please forgive me for all I've done

So I, I bet my life
I bet my life
I bet my life on you, ooh, ooh
I, I bet my life, I bet my life
I bet my life on you, ooh, ooh

(Yeah, yeah) I, I bet my
I bet my (Oh yeah, yeah, ooh)
I bet my
I, I bet my life
I bet my life
I bet my"
484,Imagine Dragons,Alternative,20,Shots (AtellaGali Remix),"I'm sorry for everything
Oh everything I've done

Am I out of touch?
Am I out of my place?
When I keep saying that I'm looking for an empty space
Oh I'm wishing you're here
But I'm wishing you're gone
I can't have you and I'm only gonna do you wrong

Oh I'm going to mess this up
Oh this is just my luck
Over and over and over again

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved

Am I out of luck?
Am I waiting to break?
When I keep saying that I'm looking for a
Way to escape
Oh I'm wishing I had what I'd taken for granted
I can't help you when I'm only gonna do
You wrong

Oh I'm going to mess this up
Oh this is just my luck
Over and over and over again

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved

In the meantime can we let it go
At the roadside that
We used to know
We can let this drift away
Oh we let this drift away
At the bayside
Where you used to show
In the moonlight
Where we let it go
We can let this drift away
Oh we let this drift away

And there's always time to change your mind
Oh there's always time to change your mind
Oh love, can you hear me
Oh let it drift away

I'm sorry for everything
Oh everything I've done
From the second that I was born
It seems I had a loaded gun
And then I shot, shot, shot a hole through
Everything I loved
Oh I shot, shot, shot a hole through every single
Thing that I loved
(Let me make it up you, let me make it up you)

In the meantime can we let it go
At the roadside that
We used to know
We can let this drift away
Oh we let this drift away
At the bayside
Where you used to show
In the moonlight
Where we let it go
We can let this drift away
Oh we let this drift away
(Let me make it up you)

And there's always time to change your mind
Oh there's always time to change your mind
Oh love, can you hear me
Oh let it drift away"
485,Imagine Dragons,Alternative,20,On Top of the World (RAC Remix),"If you love somebody
Better tell them while they're here 'cause
They just may run away from you

You'll never know what went well
Then again it just depends on
How long of time is left for you

I've had the highest mountains
I've had the deepest rivers
You can have it all but not keep moving

Now take it in but don't look down

'Cause I'm on top of the world, 'ay
I'm on top of the world, 'ay
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, 'ay
Been holding it in for a while, 'ay
Take you with me if I can
Been dreaming of this since a child
I'm on top of the world

I've tried to cut these corners
Try to take the easy way out
I kept on falling short of something

I coulda gave up then but
Then again I couldn't have 'cause
I've traveled all this way for something

I take it in but don't look down

'Cause I'm on top of the world, 'ay
I'm on top of the world, 'ay
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, 'ay
Been holding it in for a while, 'ay
Take you with me if I can
Been dreaming of this since a child
I'm on top of the world

'Cause I'm on top of the world, 'ay
I'm on top of the world, 'ay
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, 'ay
Been holding it in for a while, 'ay
Take you with me if I can
Been dreaming of this since a child

And I know it's hard when you're falling down
And it's a long way up when you hit the ground
Get up now, get up, get up now

And I know it's hard when you're falling down
And it's a long way up when you hit the ground
Get up now, get up, get up now

'Cause I'm on top of the world, 'ay
I'm on top of the world, 'ay
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, 'ay
Been holding it in for a while, 'ay
Take you with me if I can (get up now, get up)
Been dreaming of this since a child
I'm on top of the world"
486,Imagine Dragons,Alternative,20,It's Time (Kat Krazy remix),"So this is what you meant?
When you said that you were spent?
And now it's time to build from the bottom of the pit
Right to the top
Don't hold back
Packing my bags and giving the academy a raincheck

I don't ever want to let you down
I don't ever want to leave this town
'Cause after all
This city never sleeps at night

It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand
That I'm never changing who I am

So this is where you fell
And I am left to sell
The path to heaven runs through miles of clouded hell
Right to the top
Don't look back
Turning to rags and giving the commodities a raincheck

I don't ever want to let you down
I don't ever want to leave this town
'Cause after all
This city never sleeps at night

It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand
That I'm never changing who I am

It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand
That I'm never changing who I am

This road never looked so lonely
This house doesn't burn down slowly
To ashes, to ashes

It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand
That I'm never changing who I am

It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand
That I'm never changing who I am"
